comment,toxic,PER,LOC,ORG,positive,negative,neutral,speech,skip,rude
МАМА  ВЫЗЫВАЙ НКВД,0,0,0,0,0.008071991614997387,1.000000338535756e-05,0.9946250915527344,1.000000338535756e-05,0.1732981950044632,0
"ну перевод тупой, но в оригинале он пишет, что "" у якого нещодавно ще й помер від нього тато"" - т.е. ""у которого недавно от него умер папа""",0,0,0,0,0.034110426902771,0.38492217659950256,0.2069040536880493,0.001997774234041572,0.6859594583511353,0
НЛП,0,0,0,0,1.000000338535756e-05,1.000000338535756e-05,1.0000100135803225,1.000000338535756e-05,0.0006978511810302733,0
Наша бедная и слабая медицина  их развитая и доступная система здравоохранения,0,0,0,0,0.04209772497415543,0.23371636867523196,0.10375863313674928,0.03022458776831627,0.050340626388788216,0
в залившем  это же автоперевод,0,0,0,0,0.006498271133750677,0.3998216390609741,0.8175845146179199,1.000000338535756e-05,0.038476187735795975,0
Дослушался экспертов до того  что у него мозг умер  а руки печатают...,0,0,0,0,0.034110426902771,0.4455395638942719,0.3073680400848389,0.0007654056535102428,0.2568419873714447,0
а хули толку от этих масок в общественных местах  если их никто не носит как надо по нормам? Медицинскую надо менять раз в 2 часа  если не раз в час. И то  так плотно ее на лицо натягивая  что дышать толком сложно будет. Кто это проплатит  если маски стали стоить в разы дороже чем раньше? со своего кармана? охуенно,0,0,0,0,0.03309597820043564,0.348655104637146,0.5312193632125854,0.0010105045512318613,0.15611489117145538,1
Никогда еще Штирлиц не был так близок к провалу.,0,1,0,0,0.08510905504226685,0.538993239402771,0.2509227991104126,0.0009210511343553662,0.08270734548568726,0
В кои то веки Муждабаев написал дельную вещь.В честь такого случая  идиотское вступление можно и простить🤷‍♂️,1,1,0,0,0.06372499465942383,0.2227101624011993,0.6370407938957214,0.0191340371966362,0.0229873675853014,0
Байки из склепа.,0,0,0,0,0.001335022272542119,0.006107562687247992,0.8774868249893188,1.000000338535756e-05,0.38492217659950256,0
Типичный ковидошизоид,1,0,0,0,0.02443309314548969,0.2393593490123749,0.5621865391731262,1.000000338535756e-05,0.029322227463126183,0
По стопам бапченки пошел?,0,0,0,0,1.000000338535756e-05,0.15611489117145538,0.9496793746948242,1.000000338535756e-05,0.09010298550128937,0
Он... тоже... умер? Вслед за Бабченко?.. 😰,0,1,0,0,0.0008930459152907133,0.7057950496673584,0.4301573634147644,0.000617075536865741,0.4610267877578736,0
НЕТ-ЧО-ГО,0,0,0,0,0.04209772497415543,0.004478383809328079,0.7186043858528137,1.000000338535756e-05,0.026769286021590236,0
Блять у нас в Польше почти ВСЕ носят маски и нихуя количество заражений и ограничений только растет.,0,0,1,1,0.03964884206652641,0.59267657995224,0.1259327530860901,0.010338151827454569,0.24509501457214355,1
При всём неуважении к крымскотатарскому ватнику тут кривой автоперевод  так что исключительно в залившем,0,0,0,0,0.017452487722039226,0.10375863313674928,0.880807101726532,0.0029910325538367033,0.07370626926422119,0
Так стоп!Муждабмева надо под СБУ подвести! Как это он посмел заявить что после стольких лет гыднасты и рэфоръм в демократической дыржавэ Украiна медицина бедная и слабая?!!Гнать вон из страны эту сволочь прокремлевскую!,1,0,1,1,0.09010298550128937,0.21734751760959625,0.4532718360424042,0.0047651990316808215,0.15611489117145538,1
Кошмар. Умершего человека заставили писать это. Путин  остановись,0,1,0,0,0.01283121295273304,0.8080772161483765,0.1097157895565033,0.0008140857680700718,0.5698626637458801,0
"Девять кругов Ада Данте. Муждабаев-""мне похуй, я с третьего пост пишу."" ""Аркаш, ты где, блядь?"" - я на четвёртом, лифт застрял""",0,1,0,0,0.02844603545963764,0.4921981394290924,0.2568419873714447,0.0031826822087168694,0.41490885615348816,1
"""Оцените перевод"" в конце скрина добавляет изюминку))",0,0,0,0,0.04209772497415543,0.004478383809328079,0.966924011707306,0.0005133356316946447,0.038476187735795975,0
Щас бы підлогу країни за серьёзный деградат выдавать. Автор  ты мудак  раз в шары долбишься и не видишь в упор  что это машинный перевод.,1,0,0,0,0.05501529201865196,0.6076731681823729,0.6001983880996704,0.0018775658681988718,0.12253321707248688,1
В оригинале у него ковид умер.,0,0,0,0,0.0049154055304825315,0.1259327530860901,0.9539760947227478,1.000000338535756e-05,0.061885979026556015,0
Алло  Ершов  ты не туда воюешь!,0,1,0,0,0.006498271133750677,0.23371636867523196,0.3073680400848389,1.000000338535756e-05,0.5621865391731262,0
Переводъ посрѣдственный.,0,0,0,0,0.061885979026556015,0.061885979026556015,0.8774868249893188,1.000000338535756e-05,0.10375863313674928,0
Самое смешное тут даже не 52% верующих в победу.А 52.4% + 10.5% уверенных  что какелы вообще способны воевать,1,0,0,0,0.2942249774932861,0.07808816432952881,0.6584275364875793,0.004080137703567743,0.050340626388788216,0
А у американцев 20 сантиметров?,0,0,0,0,0.0038344827480614185,0.00038998457603156567,0.9958112239837646,1.000000338535756e-05,0.016924913972616196,0
Россия победит  клянусь Путиным!,0,1,1,0,0.5078218579292297,0.08270734548568726,0.003717252518981695,0.0027249858248978853,0.40734341740608215,0
В войне по проебам вполне Украина победить может,1,0,1,0,0.0980893224477768,0.14034625887870789,0.2942249774932861,0.00041448150295764213,0.1824355274438858,0
Этих 10.5% предателей уже увели за кочегарку и расстреляли  я надеюсь?,1,0,0,0,0.015434555709362032,0.24509501457214355,0.6654205918312073,0.0047651990316808215,0.1067005917429924,0
Ну так  Германия чуть СССР не нагнула в свое время  вай нот🇺🇦,0,0,1,0,0.04604391008615494,0.5234303474426271,0.2568419873714447,0.0014203583123162387,0.18714269995689392,0
Вот только войну забывают объявить.,0,0,0,0,0.040855713188648224,0.538993239402771,0.8706072568893433,1.000000338535756e-05,0.02596735954284668,0
>52 4% украинцев- Вот их на фронт и отправим.,0,0,0,0,0.005394937004894018,0.10088862478733064,0.8080772161483765,0.0006363342981785536,0.2814156115055084,0
турки нагнули   то чем хохлы хуже,0,0,0,0,0.0015111821703612804,0.8439050912857056,0.02518884465098381,1.000000338535756e-05,0.6224693655967712,0
надеюсь  деградат в том  что они верят в победу над россией  но не в том  что упоминают ее как сторону конфликта,0,0,0,0,0.06561483442783356,0.348655104637146,0.585111141204834,0.005394937004894018,0.11921291798353195,0
а це зрада или перемога?,1,0,0,0,1.000000338535756e-05,0.006702851038426161,0.6150978803634644,1.000000338535756e-05,0.6926519870758057,0
Королевство непуганых долбаёбов.,1,0,0,0,0.07586817443370819,0.9481645226478576,0.016924913972616196,0.003717252518981695,0.1778208613395691,0
Загадка от Жака Фреско - сколько раз надо будет нажать на красную кнопку Путину  чтоб понадусерия перестала существовать  на решение дается 30 секунд,1,1,0,0,0.04604391008615494,0.16452647745609286,0.754925012588501,0.002333162352442741,0.07370626926422119,0
"Не, ну справедливости ради, Украина и правда победит, правда в номинации ""самая сваренная армия""",0,0,1,0,0.14034625887870789,0.08510905504226685,0.585111141204834,0.0017646141350269315,0.09010298550128937,0
Так хохлоина давно ж победила всех👌 и бурят и водолазов и небо с аллахом,0,0,0,1,0.08270734548568726,0.19194278120994568,0.14034625887870789,0.0229873675853014,0.2942249774932861,0
Конечно одержит. Как только доедут.,0,0,0,0,0.05501529201865196,0.20182321965694427,0.9324633479118348,1.000000338535756e-05,0.02162533439695835,0
Вариант не воевать не рассматривают они  а государство агрессор это мы. Логично.,0,0,0,0,0.026769286021590236,0.7122421860694885,0.5544804334640503,1.000000338535756e-05,0.09269777685403824,0
Ну если украинцам в России придет неожиданное самосознание и в процессе войны те возьмуться за оружие и начнут захватывать стратегические предприятия  то еще может быть.,0,0,1,0,0.01972912810742855,0.2568419873714447,0.8354935646057129,0.0049154055304825315,0.07160120457410812,0
Манямирок как он есть,1,0,0,0,0.04469086229801178,0.01855656690895557,0.8519628047943115,1.000000338535756e-05,0.1294127255678177,0
"Интересная логика.Если РФ ""слабое и отсталое государство"", то почему для победы над ним нужна помощь ""всего цивилизованного мира""?Какие-то не патриотичные выводы напрашиваются. Эти граждане на "" миротворец"" захотели?🤣",0,0,1,0,0.050340626388788216,0.5234303474426271,0.3073680400848389,0.002560912864282727,0.14805719256401062,0
В ВОЙНЕ БЛЯТЬ? АХАХАХАХАесли расстрел шароварников даже не пересекая границу можно назвать войной.))сирийских маджахедов было тяжелее успокоить  которых реально сша поддерживают.А тут блять деградировавшая военная структура с уровня части советской армии - еще и воевать собралась),1,0,0,0,0.15611489117145538,0.2120788097381592,0.1732981950044632,0.009718479588627815,0.07160120457410812,1
Отсталое государство  недавно первым разработавшее лекарство от самого опасного вируса в мире,0,0,0,0,0.017452487722039226,0.8962613940238953,0.04469086229801178,0.08270734548568726,0.16452647745609286,0
Кто о чем  а ватоадмин о каклах. Это уже болезнь. По типу перемоги у хлопцев.,1,0,0,0,0.029322227463126183,0.26285186409950256,0.5234303474426271,1.000000338535756e-05,0.21734751760959625,0
Охуенно. Провели опрос по телефону среди около 2 тыс человек и обобщили на всю страну. Хер знает  что тут ещё сказать. Логика взяла отпуск.,0,1,0,0,0.19194278120994568,0.18714269995689392,0.33459946513175964,0.0007654056535102428,0.16886694729328156,1
Что на Украине новость  то это в России это анекдот.,0,0,1,0,0.06009664759039879,0.5621865391731262,0.5775054097175598,1.000000338535756e-05,0.027595279738307003,0
Умных на окраине осталось 10% маловато будет и 35% что то подозревают,0,0,0,0,0.014967083930969238,0.20182321965694427,0.8670457601547241,0.0012548431986942887,0.0980893224477768,0
"Хохлы в ""Пейсбуке"" ждут ""мятежей"" в России.Ждут с 2014 года.Крепко же у них каструли прикипели к башке.",0,0,1,1,0.08270734548568726,0.1732981950044632,0.3557848632335663,0.0032830648124217987,0.2069040536880493,0
Есть два стула....,0,0,0,0,0.0006767021841369568,0.02844603545963764,0.6723417043685913,1.000000338535756e-05,0.7310686111450195,0
Загадка від Жака ФрескоСкільки?,0,1,0,0,0.001335022272542119,0.013646835461258888,0.8519628047943115,0.0014203583123162387,0.2509227991104126,0
Эти воены воевать как армяне планируют? В интернетах и на площадях? Ну-ну.,0,0,0,0,0.007587242405861615,0.5078218579292297,0.812877357006073,0.0006978511810302733,0.11597072333097458,0
То есть я правильно понял  что если Украина и победит  то только в том случае  если весь цивилизованный мир будет помогать  то есть  по сути  украинцы признают  что одни они точно не победят?,0,0,1,0,0.06009664759039879,0.287777841091156,0.3775506913661957,0.0007196703809313476,0.3140605390071869,0
Следующий опрос показал  шо опросам веры нема.,0,0,0,0,0.002482622629031539,0.09269777685403824,0.9019306898117064,1.000000338535756e-05,0.11280541121959685,0
Опрос проведенный институтом психиатрии имени Кащенко показал что 52% россиян считают что макароны на ужин надо заменить на пюре при этом 35 6% опрошеных уверены что слон это тоже человек а Россия это надпись в то же время 10.5% респондентов думают что их пора выписывать. 37.5 опрошеных считают себя умнее санитаров.,0,1,1,0,0.02443309314548969,0.18714269995689392,0.8706072568893433,0.002560912864282727,0.12253321707248688,0
Ахахахахахапхапхапхаахахаха!,0,0,0,0,1.0000100135803225,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.034110426902771,0
Как бы не вышло  как с галстукоедом.,0,0,0,0,0.010338151827454569,0.6297846436500549,0.3557848632335663,0.03964884206652641,0.03309597820043564,0
"С преподаванием истории в/на Украине все совсем полохо? Мазепа и Бандера могли бы многое рассказать потомкам, как Украина в союзе с ""цивилизованными странами"" может против России.",0,1,1,0,0.02162533439695835,0.5078218579292297,0.5775054097175598,0.01169725600630045,0.07808816432952881,0
Видимо  10 5% — это заробитчане  которые  в отличие от остальных  были в России и знают  как у нас обстоят дела на самом деле.,0,0,1,0,0.0980893224477768,0.2120788097381592,0.5544804334640503,0.0071314298547804356,0.04337579756975174,0
По мнению авторитетных военных экспертов  в случае войны Россия за неделю оккупирует Украину.,0,0,1,0,0.03964884206652641,0.585111141204834,0.6992644667625427,0.002482622629031539,0.014967083930969238,0
Бррр  стоп. Если слабое отсталое государство  против которого весь мир  то какого хера ещё Украина не победила?,0,0,1,0,0.027595279738307003,0.8031837940216064,0.05835584178566933,0.012441651895642279,0.2942249774932861,1
Опрос проводился в ЗАЛе УПА,0,0,0,1,0.04604391008615494,0.08270734548568726,0.1778208613395691,1.000000338535756e-05,0.1778208613395691,0
Так це зрада або перемога?,1,0,0,0,0.0006978511810302733,0.0047651990316808215,0.3073680400848389,1.000000338535756e-05,0.7186043858528137,0
Я так понимаю опрос проводили в раде или нацбатах. Там кое кто уже давно считает минуты до захвата кремля. Но стукнуло 12 и перемога как всегда превратилась в зраду),0,0,0,0,0.2942249774932861,0.3276783227920532,0.2069040536880493,0.002482622629031539,0.08510905504226685,0
Да оставьте вы уже шутки про хохлов. Стебать их - это равносильно стебать 45 летнего олигофрена из соседнего подъезда  вроде забавно  но как то совестно,1,0,0,0,0.02443309314548969,0.6992644667625427,0.3415925204753876,0.0034934247378259893,0.2227101624011993,0
"Как вот после такого хохлов не называть ""кастрюли тупорылые""!? На донбассе-то где трухлявая хохлострана пиzдела где только можно о том что воюет в Россией, что же ей там весь ""цивилизованный"" мирок-то не помог!?",1,0,1,0,0.026769286021590236,0.4301573634147644,0.6224693655967712,0.00574024673551321,0.14034625887870789,0
Украина – демократическое государство  поэтому результаты соцопроса надо закрепить в Конституции Незалежной: «Украйина перемогла усех!»,1,1,1,0,0.0191340371966362,0.09269777685403824,0.9173126816749572,0.002482622629031539,0.06755668669939041,0
ну реально если посмотреть на ситуацию- то чем будет воевать россия? выставит своих копейщиков и лучников 😅,0,0,0,0,0.01169725600630045,0.07586817443370819,0.8991314172744751,0.0012548431986942887,0.05341333150863648,0
Так что полёт американцев на Луну - это не достижение  а свидетельство идеологического бессилия капиталистического правительства.,0,0,1,0,0.1824355274438858,0.11597072333097458,0.7122421860694885,0.00240673148073256,0.02034235186874866,0
Победа над Гитлеровской Германией - не достижение  а военное бессилие советской армии,0,0,1,0,0.20182321965694427,0.15611489117145538,0.6791887283325195,0.00044055713806301355,0.040855713188648224,0
чето без контекста хуйня какая-то,1,0,0,0,0.0071314298547804356,0.8991314172744751,0.027595279738307003,0.0009797518141567707,0.18714269995689392,1
Как-будто из твиттера Каца,0,1,0,0,0.008857354521751406,0.005564924795180559,0.9825675487518309,1.000000338535756e-05,0.12253321707248688,0
Большевики не захотели руководить необразованными как цари. Слабаки ! Так бл каждый может .,1,0,0,0,0.07808816432952881,0.16027602553367615,0.4843900501728058,0.0011795104946941135,0.11921291798353195,0
Этим кроме картинок лучше ничего не публиковать  как начнут чего писать - вешайся...,0,0,0,0,0.03964884206652641,0.3276783227920532,0.7371681928634644,0.0019367348868399856,0.06009664759039879,0
Так что победа СССР в Великой Отечественной Войне - это не достижение  а свидетельство немощи советской военной доктрины.,0,0,1,0,0.6370407938957214,0.08270734548568726,0.3923468291759491,0.0047651990316808215,0.03309597820043564,0
«Победа» байдена-это не достижение а свидетельство бессилия демократов.,0,0,0,1,0.3557848632335663,0.2509227991104126,0.2393593490123749,0.00038998457603156567,0.1067005917429924,0
ммм охуенно  из всего поста  всех объяснений  дать только вывод  админ продолжай наворачивать говна дальше,1,0,0,0,0.14805719256401062,0.16886694729328156,0.1097157895565033,0.016924913972616196,0.14034625887870789,1
Всеобщее начальное образование же в РИ еще было  в 1915 среди было 30% грамотных.,0,0,0,1,0.014967083930969238,0.06755668669939041,0.9899964332580566,0.0015111821703612804,0.004208795726299286,0
Хорошо для них  что комменты закрыты под записью. Думаю  им бы сейчас там хуев накидали за такую агитку,1,0,0,0,0.032110705971717834,0.2942249774932861,0.348655104637146,0.0006978511810302733,0.15611489117145538,1
"Кстати, эта телега много кем постится. И все бы ничего, с учетом все-таки социальной революции - репрессии, массовые убийства и т.п. Ну вот оно так бывает при революциях. Да, 70 лет потом все это расхлебывалось, расхлебывается и теперь. Но есть один нюанс, в точности как в анекдоте про Петьку и Василь Иваныча.Все это написано в таком ключе, будто не было Первой Мировой, не было миллионов убитых и искалеченных (напоминаю, увечья там были дико страшными, да плюс химоружие еще). Т.е. выходит, что ""часовню они тоже развалили"", извините за каламбур. Революция свершилась в 1917. Между ней и этим самым медово-пряничным 1913 годом было 4 года, из них три - военных, причем военных такой силы, коих в истории еще не было. Не будь революции даже, все равно бы восстановление заняло долгое время, и уж точно не было бы этого всеобщего начального образования к 1922.",0,1,0,0,0.10375863313674928,0.21734751760959625,0.6001983880996704,0.01799621433019638,0.07586817443370819,1
[id45168729|Vladimir]  уже так пошутили  редачь,0,0,0,0,0.03515484184026718,0.4765896201133728,0.7490972280502319,0.00507033197209239,0.05341333150863648,0
Я выбираю образование вопреки культуре. Лучше понимать за что тебя бьют чем умело парировать предъявы не осознавая сути происходящего  но понимая что эстетически ты все понимаешь на ином уровне... Слабая аргументация.,0,0,0,0,0.08510905504226685,0.3923468291759491,0.5544804334640503,0.003717252518981695,0.0695517510175705,0
А сегодня с утра HistoryPorn внезапно захватили левые.https://vk.com/wall-68995594_280856,0,0,0,1,0.029322227463126183,0.15611489117145538,0.9263137578964232,0.003955406602472067,0.04337579756975174,0
Любят совкодрочеры вырывать из контекста фразы))),1,0,0,0,0.04337579756975174,0.10375863313674928,0.4532718360424042,0.002482622629031539,0.1778208613395691,0
О  хистори шлюха известный помойный псевдоисторический пабликИх неоднократно ловили на фейках и попытках накормить подписчиков дерьмом,1,0,0,0,0.06755668669939041,0.7663036584854126,0.6001983880996704,0.002261847723275423,0.02162533439695835,1
До революции в РИ было 10 университетов  включая Варшаву   Прибалтику и Финляндию. В течение 1920-1922 годов (еще продолжается гражданская война!) кляты большевики основали 20 (!) университетов.А нам на голубом глазу будут рассказывать сказки  будто РИ сама собой построила бы систему образования  ага.,0,0,1,1,0.04209772497415543,0.07370626926422119,0.8221991658210754,0.002261847723275423,0.08757384121417999,0
Отписался от этой помойки больше года назад. Там  как и во многих пабликах  админ либо сменился  либо стал либерахой,0,0,0,0,0.06372499465942383,0.2814156115055084,0.33459946513175964,0.003717252518981695,0.10088862478733064,0
После открытия комментариев там все прекрасно,0,0,0,0,0.24509501457214355,0.04743587225675583,0.08270734548568726,0.0047651990316808215,0.029322227463126183,0
я хочу секса..,0,0,0,0,0.7057950496673584,0.0009499436710029839,0.02596735954284668,1.000000338535756e-05,0.3629792034626007,0
Если допустить  что граждане рождаются/клонируются  образованными  то логика есть - предустановленных не могут произвести  приходится сетапить.,0,0,0,0,0.01323282066732645,0.11597072333097458,0.8175845146179199,0.004478383809328079,0.1732981950044632,0
Так-то реально  если бы не революция  то РИ вполне могла достичь многих высот,0,0,0,1,0.03623005375266075,0.02596735954284668,0.9099169969558716,0.0004978571087121964,0.1067005917429924,0
вообще-то был большевиками был вырезан весь культурный слой  а всеобщее образование подразумевало таскание мешков с навозом после 3 класса. в залившем,0,0,0,0,0.07160120457410812,0.18714269995689392,0.4765896201133728,0.005394937004894018,0.07808816432952881,0
"HistoryPorn это та еще помойка неполживцев))как-то пару лет назад чуть не поперхнулся от их поста про уничтоженную нацистами Хатынь, с намёком на то, что её изобрели коммуняки, чтобы скрыть ""свои"" преступления в Катыни:""А потом был придуман совершенно иезуитский план – прикрыть советское преступление в Катыни другим немецким преступлением. В Белоруссии фашисты полностью уничтожили сотни деревень вместе со всеми жителями. Например:Дремлево – 190 человек (все жители) Вяда – 210 человек Борки – 1800 человек. Карательная операция «Потсдам»....Но для увековечивания была выбрана именно Хатынь. Да, в Хатыни произошла страшная трагедия. 118-й батальон шуцманшафта, набранный из военнопленных и добровольцев сжег и расстрелял в деревне 149 человек за помощь партизанам.  Но Хатынь была выбрана в качестве символа именно за созвучие с Катынью. Чувствуете разницу Khatyn и Katyn? Даже в википедии стоит пометка – Хатынь не путать с Катынью. Преступление было? Было. Памятник стоит? Стоит. Кто совершил преступление? Конечно, немцы, а кто же еще? Ну не мы же. Поляки? Какие поляки? А память о Катыни попытались стереть из учебников истории и карт. Материал о Катыни в издании Советской Энциклопедии 1953 года был исключен из издания 1973 года."" (с)Вот кем нужно быть, чтобы такое написать?",1,1,1,1,0.03964884206652641,0.22816647589206696,0.6297846436500549,0.012441651895642279,0.1294127255678177,0
"В подгоревшем ""леваке""?",0,0,0,0,0.0005293049616739154,0.038476187735795975,0.9324633479118348,0.0007893660222180188,0.027595279738307003,0
Там одмен на Навального Дзюбу поддерживает. все норм,0,1,0,0,0.07808816432952881,0.04743587225675583,0.3557848632335663,0.0043415031395852574,0.16027602553367615,0
Ну так совки совершали те же преступления что и немцы  и пытались скрывать за счёт перекидывания вины  поведение типичных тоталитарных режимов.,1,0,0,0,0.02518884465098381,0.41490885615348816,0.4455395638942719,0.0071314298547804356,0.0980893224477768,0
Фантомные боли...,0,0,0,0,0.0012548431986942887,0.7606606483459473,0.7248802781105042,1.000000338535756e-05,0.012441651895642279,0
Стандарный оборот колеса генотьбы  где союз врачей ждет вход в небесный пидарешт. Что еще от них ждать  ну серьезно? ) UPD :  Черт  уже шесть лет прошло а там все с Россией воюют и мнимые контрибуции получают. Вот это поворот для Альянса врачей  им с такими друзьям реально врагов не надо :) Я иногда думаю что их набирает если не лично Путин  то кто-то рядом  ибо чтобы собрать столько дураков в одном месте надо постараться. Не признавать Крым - Российским и тащиться туда от лица российского Альянса врачей  ума палата кончено.,1,1,1,1,0.08270734548568726,0.3415925204753876,0.3073680400848389,0.008325778879225254,0.20182321965694427,0
">Добро пожаловать на ""Миротворец""В рот ебал альянс этих петучей, но мое уважение им. Каждый уважающий себя человек должен оказаться на этом сайте",1,0,0,0,0.07808816432952881,0.2689514458179474,0.23371636867523196,0.014513582922518253,0.1968362182378769,1
Ну да крым не этих людей а всех нормальных россиян,0,0,0,0,0.007587242405861615,0.6654205918312073,0.3140605390071869,0.008857354521751406,0.1294127255678177,0
Горением пердаков я/мы/украинцев удовлетворён,1,0,0,0,0.3276783227920532,0.26285186409950256,0.10088862478733064,0.008857354521751406,0.03022458776831627,0
Крим це Україна,0,1,0,0,0.0004828545497730374,0.006702851038426161,0.1259327530860901,1.000000338535756e-05,0.812877357006073,0
Я не верю  не верю  блядь. Скажите мне  что это боты. Что это хорошо обученная нейронная сеть. Что где-то в Лахте всех этих дегенератов вечером снимут с нитки длинной и  засыпав нафталином  в виде зипов сложат на сервак.,1,0,1,0,0.14415885508060455,0.3073680400848389,0.585111141204834,0.0012943083420395851,0.050340626388788216,1
Когда влез в шаровары  а там насрано,0,0,0,0,0.0038344827480614185,0.07808816432952881,0.812877357006073,0.0016078451881185176,0.13297423720359802,0
Оу  там до сих пор есть дэбилы  которые в это верят?Я уж думал с Крымом всё понятно даже пендосам,1,0,1,0,0.1520422399044037,0.20182321965694427,0.3276783227920532,0.0018775658681988718,0.0980893224477768,0
Потрясающий манямирок,1,0,0,0,0.6001983880996704,0.008587487041950226,0.06755668669939041,1.000000338535756e-05,0.23371636867523196,0
Ну как бы  показалась целевая аудитория альянса врачей.,0,0,0,0,0.032110705971717834,0.2942249774932861,0.4688006341457367,0.001997774234041572,0.0566624328494072,0
>Добро пожаловать на миротворец>Крым не Россия>За Крым еще контрибуции будете платить>Оккупанты,0,0,1,0,0.009135636501014231,0.4610267877578736,0.275139719247818,0.04209772497415543,0.18714269995689392,0
Хрюшенькины петушки как всегда.,1,0,0,0,0.10375863313674928,0.015434555709362032,0.6076731681823729,0.01799621433019638,0.02162533439695835,0
Хрюкнул,0,0,0,0,1.000000338535756e-05,0.051855459809303284,0.9973783493041992,1.000000338535756e-05,0.14034625887870789,0
Скажите хохлам что Крым официально свой собственный,1,0,1,0,0.02518884465098381,0.08270734548568726,0.8903042674064636,0.0003669706347864121,0.06755668669939041,0
"""С Украины"", а не ""из Украины""? Двойная зрада",1,0,1,0,0.0017646141350269315,0.7248802781105042,0.6654205918312073,0.0008395892800763249,0.09535945951938628,0
Это в твиттере снято  там все далбаебы,1,0,0,0,0.07586817443370819,0.10088862478733064,0.5156299471855164,0.0004683129664044827,0.06755668669939041,0
Каклы  украины не существует. Вы живете на русской территории,1,0,0,0,0.002560912864282727,0.3073680400848389,0.9875783920288086,0.0007893660222180188,0.009718479588627815,0
Какое высококачественное ЕЖГ.,0,0,0,1,0.7490972280502319,0.05341333150863648,0.3923468291759491,1.000000338535756e-05,0.02034235186874866,0
"""спрашивать у украинцев""Так и вижу, как мыкола из львовщины сидит и решает, разрешить или нетНе люблю альянс дрочей, но какие-же чубатые - ущербные недолюди",1,0,0,0,0.08510905504226685,0.2120788097381592,0.2120788097381592,0.01323282066732645,0.287777841091156,0
Вот бы ещё эти поцреоты у крымчан чот спросили. Но не могут - с дивана далеко,1,0,0,0,0.07586817443370819,0.3702353835105896,0.14034625887870789,0.0021927168127149343,0.4765896201133728,0
"А вот про ""медицину лучше на порядок"", это про hashtagнеколонию , где эпидемия давно побеждённой кори детей убивает?",1,0,0,0,0.02596735954284668,0.19194278120994568,0.9073222279548644,0.0006767021841369568,0.09535945951938628,0
Наши куколды доставляют больше чем хохлыЭто пиздец какой-то,1,0,0,0,0.022296184673905373,0.8221991658210754,0.01641303114593029,0.04337579756975174,0.0695517510175705,1
Здесь прекрасно всё  хоть распечатывай и на стену вешай.,0,0,0,0,0.08757384121417999,0.029322227463126183,0.3775506913661957,0.0049154055304825315,0.032110705971717834,0
Украина це Россия!!,0,0,0,0,0.007355827372521163,0.11921291798353195,0.010338151827454569,0.00040204179822467273,0.4610267877578736,0
Прочитал. Подумал. Как они сами не запутались в своих зрадах и перемогах?,0,0,0,0,0.01169725600630045,0.2120788097381592,0.538993239402771,0.001108730910345912,0.320831298828125,0
Неопределённый случай для подписоты. Когда зрада (оппозиционный профсоюз) превращается в перемогу (хохлы не одобрили),1,0,0,0,0.03309597820043564,0.3140605390071869,0.6001983880996704,0.0013770253863185644,0.0980893224477768,0
Российские либералисты должны таки уже понимать   что они младшие братья украинских ..,1,0,0,0,0.04209772497415543,0.6992644667625427,0.3415925204753876,0.008857354521751406,0.03515484184026718,0
Когда российская либеральная кокозиция настолько биомусор  что даже грязные свиньи не хотят видеть их в своем маня-хлеву.,1,0,0,0,0.16452647745609286,0.5000100135803223,0.2393593490123749,0.0027249858248978853,0.11597072333097458,0
"Добро пожаловать на ""Миротворец""",0,0,0,1,0.01323282066732645,0.0695517510175705,0.2120788097381592,0.01641303114593029,0.2069040536880493,0
Ишь как хохолики всколыхнулись,1,0,0,0,0.015434555709362032,0.13297423720359802,0.8962613940238953,0.00042731568100862205,0.026769286021590236,0
Как бальзам на душу😊😌,0,0,0,0,0.06755668669939041,0.03515484184026718,0.41490885615348816,0.0004978571087121964,0.11280541121959685,0
Вся суть в том  что поддерживают нашу несистемку в основном русофобы откровенные или граждане постсовка  что доставляет. Вот и пожинают плоды),1,0,0,0,0.08270734548568726,0.3140605390071869,0.5621865391731262,0.006299902219325304,0.06755668669939041,0
Настя Васильева попала в котёл.А вообще стремно как то от кол-ва дегенератов не признающих очевидные вещи.,0,1,0,0,0.027595279738307003,0.22816647589206696,0.6513648629188538,0.005230126902461052,0.11921291798353195,0
Почитал комменты. К свидомым претензий нет  что с них взять. Но можно ли придумать днище глубже  чем быть каколдом хохлов?Кстати  боевой пикт забыл прикрепить:,1,0,0,0,0.02369946800172329,0.3276783227920532,0.546748161315918,0.00574024673551321,0.13661839067935946,0
"Весь электорат ""Альянса врачей"" высунулся👍 А ведь их действительно 97%, только, все эти 97% украинцы😂",0,0,0,1,0.0980893224477768,0.40734341740608215,0.13297423720359802,0.02844603545963764,0.4610267877578736,0
Удар в дупу пришелся оттуда   откуда не ждали,0,0,0,0,0.02844603545963764,0.2227101624011993,0.7490972280502319,0.0005627787322737278,0.061885979026556015,0
Вот и открыт контингент почитателей российской оппозиции,0,0,0,0,0.0229873675853014,0.1067005917429924,0.7981967926025391,0.004478383809328079,0.038476187735795975,0
"Там какой-то клоун написал ""это не ваша страна"".Что?..",0,0,0,0,0.0018202114151790734,0.2814156115055084,0.8634016513824463,1.000000338535756e-05,0.24509501457214355,0
